"","TICKER","gvkey","permno","adate","qdate","public_date","CAPEI","bm","evm","pe_op_basic","pe_op_dil","pe_exi","pe_inc","ps","pcf","dpr","npm","opmbd","opmad","gpm","ptpm","cfm","roa","roe","roce","efftax","aftret_eq","aftret_invcapx","aftret_equity","pretret_noa","pretret_earnat","GProf","equity_invcap","debt_invcap","totdebt_invcap","capital_ratio","int_debt","int_totdebt","cash_lt","invt_act","rect_act","debt_at","debt_ebitda","short_debt","curr_debt","lt_debt","profit_lct","ocf_lct","cash_debt","fcf_ocf","lt_ppent","dltt_be","debt_assets","debt_capital","de_ratio","intcov","intcov_ratio","cash_ratio","quick_ratio","curr_ratio","cash_conversion","inv_turn","at_turn","rect_turn","pay_turn","sale_invcap","sale_equity","sale_nwc","rd_sale","adv_sale","staff_sale","accrual","ptb","PEG_trailing","divyield","cusip","gvkey_count","ticker_count","same_count"
"2825","CVBF","020019",20395,2011-12-31,2012-06-30,2012-09-30,18.526,0.613,11.942,13.568,13.568,13.884,13.884,4.256,6.194,0.397,0.306,0.61,0.58,0.893,0.462,0.335,0.028,0.127,0.094,0.323,0.127,0,0.127,NA,NA,0.04,0.555,0.445,0.818,0.445,NA,NA,0.077,NA,NA,0.164,5.943,0.456,NA,0.1,NA,NA,0.023,0.98,159.554,0.802,0.889,0.888,8.002,NA,NA,NA,NA,NA,NA,1.163,0.045,0.088,0.003,0.226,0.407,NA,0,0,0.23,-0.017,1.673,1.185,"2.85%","12660010",156,156,TRUE
"2826","CVBF","020019",20395,2011-12-31,2012-06-30,2012-10-31,16.79,0.613,11.942,12.295,12.295,12.581,12.581,3.857,5.614,0.397,0.306,0.61,0.58,0.893,0.462,0.335,0.028,0.127,0.094,0.323,0.127,0,0.127,NA,NA,0.04,0.555,0.445,0.818,0.445,NA,NA,0.077,NA,NA,0.164,5.943,0.456,NA,0.1,NA,NA,0.023,0.98,159.554,0.802,0.889,0.888,8.002,NA,NA,NA,NA,NA,NA,1.163,0.045,0.088,0.003,0.226,0.407,NA,0,0,0.23,-0.017,1.516,1.074,"3.14%","12660010",156,156,TRUE
"2827","CVBF","020019",20395,2011-12-31,2012-09-30,2012-11-30,15.607,0.603,12.293,11.545,11.545,13.73,13.73,3.717,5.508,0.464,0.268,0.609,0.58,0.898,0.396,0.297,0.027,0.106,0.093,0.323,0.106,0,0.106,NA,NA,0.04,0.605,0.395,0.786,0.395,NA,NA,0.07,NA,NA,0.148,5.485,0.497,NA,0.084,NA,NA,0.023,0.977,159.001,0.652,0.886,0.885,7.765,NA,NA,NA,NA,NA,NA,1.434,0.044,0.086,0,0.235,0.389,NA,0,0,0.23,-0.018,1.412,1.199,"3.35%","12660010",156,156,TRUE
"2828","CVBF","020019",20395,2011-12-31,2012-09-30,2012-12-31,15.986,0.603,12.293,11.818,11.818,14.054,14.054,3.808,5.642,0.464,0.268,0.609,0.58,0.898,0.396,0.297,0.027,0.106,0.093,0.323,0.106,0,0.106,NA,NA,0.04,0.605,0.395,0.786,0.395,NA,NA,0.07,NA,NA,0.148,5.485,0.497,NA,0.084,NA,NA,0.023,0.977,159.001,0.652,0.886,0.885,7.765,NA,NA,NA,NA,NA,NA,1.434,0.044,0.086,0,0.235,0.389,NA,0,0,0.23,-0.018,1.446,1.228,"3.27%","12660010",156,156,TRUE
"2829","CVBF","020019",20395,2011-12-31,2012-09-30,2013-01-31,16.908,0.603,12.293,12.5,12.5,14.865,14.865,4.027,5.967,0.464,0.268,0.609,0.58,0.898,0.396,0.297,0.027,0.106,0.093,0.323,0.106,0,0.106,NA,NA,0.04,0.605,0.395,0.786,0.395,NA,NA,0.07,NA,NA,0.148,5.485,0.497,NA,0.084,NA,NA,0.023,0.977,159.001,0.652,0.886,0.885,7.765,NA,NA,NA,NA,NA,NA,1.434,0.044,0.086,0,0.235,0.389,NA,0,0,0.23,-0.018,1.53,1.298,"3.09%","12660010",156,156,TRUE
"2830","CVBF","020019",20395,2012-12-31,2012-12-31,2013-02-28,15.865,0.699,10.99,12.184,12.326,14.324,14.324,3.998,7.185,0.463,0.278,0.607,0.58,0.909,0.412,0.305,0.026,0.105,0.097,0.326,0.105,0,0.105,NA,NA,0.04,0.742,0.258,0.744,0.258,NA,NA,0.03,NA,NA,0.12,4.531,0.652,NA,0.047,NA,NA,0.028,0.972,159.646,0.349,0.88,0.879,7.34,NA,NA,NA,NA,NA,NA,1.111,0.043,0.083,0.002,0.27,0.365,NA,0,0,0.246,-0.012,1.457,1.344,"3.21%","12660010",156,156,TRUE
"2831","CVBF","020019",20395,2012-12-31,2012-12-31,2013-03-31,16.868,0.699,10.99,12.954,13.105,15.23,15.23,4.251,7.639,0.463,0.278,0.607,0.58,0.909,0.412,0.305,0.026,0.105,0.097,0.326,0.105,0,0.105,NA,NA,0.04,0.742,0.258,0.744,0.258,NA,NA,0.03,NA,NA,0.12,4.531,0.652,NA,0.047,NA,NA,0.028,0.972,159.646,0.349,0.88,0.879,7.34,NA,NA,NA,NA,NA,NA,1.111,0.043,0.083,0.002,0.27,0.365,NA,0,0,0.246,-0.012,1.55,1.429,"3.02%","12660010",156,156,TRUE
"2832","CVBF","020019",20395,2012-12-31,2012-12-31,2013-04-30,16.277,0.699,10.99,12.494,12.64,14.689,14.689,4.102,7.372,0.463,0.278,0.607,0.58,0.909,0.412,0.305,0.026,0.105,0.097,0.326,0.105,0,0.105,NA,NA,0.04,0.742,0.258,0.744,0.258,NA,NA,0.03,NA,NA,0.12,4.531,0.652,NA,0.047,NA,NA,0.028,0.972,159.646,0.349,0.88,0.879,7.34,NA,NA,NA,NA,NA,NA,1.111,0.043,0.083,0.002,0.27,0.365,NA,0,0,0.246,-0.012,1.495,1.378,"3.13%","12660010",156,156,TRUE
"2833","CVBF","020019",20395,2012-12-31,2013-03-31,2013-05-31,17.24,0.65,12.007,13.184,13.337,15.5,15.5,4.42,9.366,0.467,0.281,0.61,0.587,0.919,0.41,0.304,0.026,0.102,0.098,0.326,0.102,0,0.102,NA,NA,0.039,0.698,0.302,0.743,0.302,NA,NA,0.055,NA,NA,0.127,4.862,0.593,NA,0.059,NA,NA,0.028,0.964,158.028,0.433,0.881,0.88,7.397,NA,NA,NA,NA,NA,NA,1.485,0.043,0.082,0.003,0.251,0.359,NA,0,0,0.246,-0.008,1.567,1.503,"2.96%","12660010",156,156,TRUE
"2834","CVBF","020019",20395,2012-12-31,2013-03-31,2013-06-30,17.68,0.65,12.007,13.517,13.674,15.892,15.892,4.533,9.605,0.467,0.281,0.61,0.587,0.919,0.41,0.304,0.026,0.102,0.098,0.326,0.102,0,0.102,NA,NA,0.039,0.698,0.302,0.743,0.302,NA,NA,0.055,NA,NA,0.127,4.862,0.593,NA,0.059,NA,NA,0.028,0.964,158.028,0.433,0.881,0.88,7.397,NA,NA,NA,NA,NA,NA,1.485,0.043,0.082,0.003,0.251,0.359,NA,0,0,0.246,-0.008,1.607,1.541,"2.89%","12660010",156,156,TRUE
"2835","CVBF","020019",20395,2012-12-31,2013-03-31,2013-07-31,19.684,0.65,12.007,15.046,15.221,17.689,17.689,5.046,10.693,0.467,0.281,0.61,0.587,0.919,0.41,0.304,0.026,0.102,0.098,0.326,0.102,0,0.102,NA,NA,0.039,0.698,0.302,0.743,0.302,NA,NA,0.055,NA,NA,0.127,4.862,0.593,NA,0.059,NA,NA,0.028,0.964,158.028,0.433,0.881,0.88,7.397,NA,NA,NA,NA,NA,NA,1.485,0.043,0.082,0.003,0.251,0.359,NA,0,0,0.246,-0.008,1.789,1.715,"3.06%","12660010",156,156,TRUE
"2836","CVBF","020019",20395,2012-12-31,2013-06-30,2013-08-31,18.959,0.609,11.535,14.644,14.814,17.216,17.216,5.064,10.836,0.598,0.293,0.632,0.612,0.952,0.43,0.313,0.026,0.102,0.103,0.326,0.102,0,0.102,NA,NA,0.04,0.752,0.248,0.728,0.248,NA,NA,0.047,NA,NA,0.116,4.407,0.659,NA,0.045,NA,NA,0.028,0.977,159.842,0.33,0.88,0.879,7.354,NA,NA,NA,NA,NA,NA,1.002,0.042,0.08,0.001,0.262,0.348,NA,0,0,0.246,-0.007,1.779,1.698,"3.14%","12660010",156,156,TRUE
"2837","CVBF","020019",20395,2012-12-31,2013-06-30,2013-09-30,20.16,0.609,11.535,15.54,15.721,18.27,18.27,5.384,11.522,0.598,0.293,0.632,0.612,0.952,0.43,0.313,0.026,0.102,0.103,0.326,0.102,0,0.102,NA,NA,0.04,0.752,0.248,0.728,0.248,NA,NA,0.047,NA,NA,0.116,4.407,0.659,NA,0.045,NA,NA,0.028,0.977,159.842,0.33,0.88,0.879,7.354,NA,NA,NA,NA,NA,NA,1.002,0.042,0.08,0.001,0.262,0.348,NA,0,0,0.246,-0.007,1.891,1.802,"2.96%","12660010",156,156,TRUE
"2838","CVBF","020019",20395,2012-12-31,2013-06-30,2013-10-31,21.687,0.609,11.535,16.713,16.907,19.649,19.649,5.792,12.395,0.598,0.293,0.632,0.612,0.952,0.43,0.313,0.026,0.102,0.103,0.326,0.102,0,0.102,NA,NA,0.04,0.752,0.248,0.728,0.248,NA,NA,0.047,NA,NA,0.116,4.407,0.659,NA,0.045,NA,NA,0.028,0.977,159.842,0.33,0.88,0.879,7.354,NA,NA,NA,NA,NA,NA,1.002,0.042,0.08,0.001,0.262,0.348,NA,0,0,0.246,-0.007,2.035,1.938,"2.75%","12660010",156,156,TRUE
"2839","CVBF","020019",20395,2012-12-31,2013-09-30,2013-11-30,23.6,0.54,11.985,18.988,18.988,18.341,18.341,6.565,15.124,0.404,0.357,0.644,0.63,0.973,0.534,0.372,0.026,0.122,0.109,0.326,0.122,0,0.122,NA,NA,0.039,0.753,0.247,0.755,0.247,NA,NA,0.041,NA,NA,0.119,4.59,0.672,NA,0.044,NA,NA,0.028,0.974,163.742,0.329,0.881,0.879,7.393,NA,NA,NA,NA,NA,NA,0.61,0.04,0.078,0,0.255,0.339,NA,0,0,0.246,-0.003,2.211,1.773,"2.48%","12660010",156,156,TRUE
"2840","CVBF","020019",20395,2012-12-31,2013-09-30,2013-12-31,24.991,0.54,11.985,20.082,20.082,19.398,19.398,6.952,16.015,0.404,0.357,0.644,0.63,0.973,0.534,0.372,0.026,0.122,0.109,0.326,0.122,0,0.122,NA,NA,0.039,0.753,0.247,0.755,0.247,NA,NA,0.041,NA,NA,0.119,4.59,0.672,NA,0.044,NA,NA,0.028,0.974,163.742,0.329,0.881,0.879,7.393,NA,NA,NA,NA,NA,NA,0.61,0.04,0.078,0,0.255,0.339,NA,0,0,0.246,-0.003,2.341,1.875,"2.34%","12660010",156,156,TRUE
"2841","CVBF","020019",20395,2012-12-31,2013-09-30,2014-01-31,21.843,0.54,11.985,17.553,17.553,16.955,16.955,6.076,13.998,0.404,0.357,0.644,0.63,0.973,0.534,0.372,0.026,0.122,0.109,0.326,0.122,0,0.122,NA,NA,0.039,0.753,0.247,0.755,0.247,NA,NA,0.041,NA,NA,0.119,4.59,0.672,NA,0.044,NA,NA,0.028,0.974,163.742,0.329,0.881,0.879,7.393,NA,NA,NA,NA,NA,NA,0.61,0.04,0.078,0,0.255,0.339,NA,0,0,0.246,-0.003,2.046,1.639,"2.68%","12660010",156,156,TRUE
"2842","CVBF","020019",20395,2013-12-31,2013-12-31,2014-02-28,21.491,0.429,15.834,17.693,17.693,17.11,17.11,6.379,14.722,0.425,0.37,0.67,0.66,1.001,0.559,0.38,0.027,0.125,0.105,0.337,0.125,0,0.125,NA,NA,0.039,0.774,0.226,0.94,0.226,NA,NA,0.028,NA,NA,0.141,5.424,0.76,NA,0.038,NA,NA,0.019,0.978,179.497,0.291,0.884,0.883,7.635,NA,NA,NA,NA,NA,7243298,-0.018,0.04,0.076,-0.001,0.259,0.334,NA,0,0,0.275,-0.002,2.133,1.035,"2.57%","12660010",156,156,TRUE
"2843","CVBF","020019",20395,2013-12-31,2013-12-31,2014-03-31,22.007,0.429,15.834,18.068,18.068,17.473,17.473,6.532,15.075,0.425,0.37,0.67,0.66,1.001,0.559,0.38,0.027,0.125,0.105,0.337,0.125,0,0.125,NA,NA,0.039,0.774,0.226,0.94,0.226,NA,NA,0.028,NA,NA,0.141,5.424,0.76,NA,0.038,NA,NA,0.019,0.978,179.497,0.291,0.884,0.883,7.635,NA,NA,NA,NA,NA,7243298,-0.018,0.04,0.076,-0.001,0.259,0.334,NA,0,0,0.275,-0.002,2.184,1.057,"2.52%","12660010",156,156,TRUE
"2844","CVBF","020019",20395,2013-12-31,2013-12-31,2014-04-30,19.992,0.429,15.834,16.432,16.432,15.89,15.89,5.934,13.696,0.425,0.37,0.67,0.66,1.001,0.559,0.38,0.027,0.125,0.105,0.337,0.125,0,0.125,NA,NA,0.039,0.774,0.226,0.94,0.226,NA,NA,0.028,NA,NA,0.141,5.424,0.76,NA,0.038,NA,NA,0.019,0.978,179.497,0.291,0.884,0.883,7.635,NA,NA,NA,NA,NA,7243298,-0.018,0.04,0.076,-0.001,0.259,0.334,NA,0,0,0.275,-0.002,1.984,0.961,"2.77%","12660010",156,156,TRUE
"2845","CVBF","020019",20395,2013-12-31,2014-03-31,2014-05-31,20.389,0.48,12.795,15.511,15.511,15.031,15.031,5.825,11.659,0.396,0.387,0.699,0.693,1.03,0.598,0.395,0.029,0.134,0.117,0.337,0.134,0,0.134,NA,NA,0.041,0.767,0.233,0.826,0.233,NA,NA,0.052,NA,NA,0.126,4.506,0.718,NA,0.04,NA,NA,0.019,0.987,177.148,0.304,0.883,0.881,7.561,NA,NA,NA,NA,NA,233668,-0.965,0.04,0.079,-0.003,0.262,0.342,NA,0,0,0.275,-0.005,1.908,0.77,"2.74%","12660010",156,156,TRUE
"2846","CVBF","020019",20395,2013-12-31,2014-03-31,2014-06-30,22.395,0.48,12.795,17.053,17.053,16.526,16.526,6.398,12.806,0.396,0.387,0.699,0.693,1.03,0.598,0.395,0.029,0.134,0.117,0.337,0.134,0,0.134,NA,NA,0.041,0.767,0.233,0.826,0.233,NA,NA,0.052,NA,NA,0.126,4.506,0.718,NA,0.04,NA,NA,0.019,0.987,177.148,0.304,0.883,0.881,7.561,NA,NA,NA,NA,NA,233668,-0.965,0.04,0.079,-0.003,0.262,0.342,NA,0,0,0.275,-0.005,2.096,0.846,"2.50%","12660010",156,156,TRUE
"2847","CVBF","020019",20395,2013-12-31,2014-03-31,2014-07-31,21.362,0.48,12.795,16.266,16.266,15.763,15.763,6.103,12.215,0.396,0.387,0.699,0.693,1.03,0.598,0.395,0.029,0.134,0.117,0.337,0.134,0,0.134,NA,NA,0.041,0.767,0.233,0.826,0.233,NA,NA,0.052,NA,NA,0.126,4.506,0.718,NA,0.04,NA,NA,0.019,0.987,177.148,0.304,0.883,0.881,7.561,NA,NA,NA,NA,NA,233668,-0.965,0.04,0.079,-0.003,0.262,0.342,NA,0,0,0.275,-0.005,1.999,0.807,"2.62%","12660010",156,156,TRUE
"2848","CVBF","020019",20395,2013-12-31,2014-06-30,2014-08-31,21.086,0.496,13.299,16.188,16.188,15.857,15.857,6.111,18.087,0.306,0.385,0.703,0.7,1.034,0.598,0.392,0.028,0.134,0.117,0.337,0.134,0,0.134,NA,NA,0.04,0.772,0.228,0.837,0.228,NA,NA,0.055,NA,NA,0.126,4.572,0.728,NA,0.039,NA,NA,0.019,0.98,181.548,0.295,0.884,0.883,7.636,NA,NA,NA,NA,NA,208191,-1.14,0.039,0.078,-0.002,0.26,0.337,NA,0,0,0.275,0.002,1.956,0.8,"2.57%","12660010",156,156,TRUE
"2849","CVBF","020019",20395,2013-12-31,2014-06-30,2014-09-30,19.47,0.496,13.299,14.948,14.948,14.643,14.643,5.643,16.701,0.306,0.385,0.703,0.7,1.034,0.598,0.392,0.028,0.134,0.117,0.337,0.134,0,0.134,NA,NA,0.04,0.772,0.228,0.837,0.228,NA,NA,0.055,NA,NA,0.126,4.572,0.728,NA,0.039,NA,NA,0.019,0.98,181.548,0.295,0.884,0.883,7.636,NA,NA,NA,NA,NA,208191,-1.14,0.039,0.078,-0.002,0.26,0.337,NA,0,0,0.275,0.002,1.806,0.739,"2.79%","12660010",156,156,TRUE
"2850","CVBF","020019",20395,2013-12-31,2014-06-30,2014-10-31,21.416,0.496,13.299,16.438,16.438,16.102,16.102,6.207,18.37,0.306,0.385,0.703,0.7,1.034,0.598,0.392,0.028,0.134,0.117,0.337,0.134,0,0.134,NA,NA,0.04,0.772,0.228,0.837,0.228,NA,NA,0.055,NA,NA,0.126,4.572,0.728,NA,0.039,NA,NA,0.019,0.98,181.548,0.295,0.884,0.883,7.636,NA,NA,NA,NA,NA,208191,-1.14,0.039,0.078,-0.002,0.26,0.337,NA,0,0,0.275,0.002,1.986,0.812,"2.53%","12660010",156,156,TRUE
"2851","CVBF","020019",20395,2013-12-31,2014-09-30,2014-11-30,20.035,0.559,12.906,15.323,15.323,15.48,15.48,5.748,15.261,0.409,0.371,0.699,0.697,1.023,0.578,0.375,0.028,0.13,0.117,0.337,0.13,0,0.13,NA,NA,0.04,0.784,0.216,0.81,0.216,NA,NA,0.056,NA,NA,0.119,4.328,0.734,NA,0.036,NA,NA,0.019,0.981,186.003,0.275,0.885,0.883,7.687,NA,NA,NA,NA,NA,305250,-0.82,0.039,0.08,-0.001,0.268,0.342,NA,0,0,0.275,0,1.89,1.095,"2.64%","12660010",156,156,TRUE
"2852","CVBF","020019",20395,2013-12-31,2014-09-30,2014-12-31,21.171,0.559,12.906,16.182,16.182,16.347,16.347,6.073,16.126,0.409,0.371,0.699,0.697,1.023,0.578,0.375,0.028,0.13,0.117,0.337,0.13,0,0.13,NA,NA,0.04,0.784,0.216,0.81,0.216,NA,NA,0.056,NA,NA,0.119,4.328,0.734,NA,0.036,NA,NA,0.019,0.981,186.003,0.275,0.885,0.883,7.687,NA,NA,NA,NA,NA,305250,-0.82,0.039,0.08,-0.001,0.268,0.342,NA,0,0,0.275,0,1.998,1.157,"2.50%","12660010",156,156,TRUE
"2853","CVBF","020019",20395,2013-12-31,2014-09-30,2015-01-31,19.307,0.559,12.906,14.758,14.758,14.908,14.908,5.539,14.707,0.409,0.371,0.699,0.697,1.023,0.578,0.375,0.028,0.13,0.117,0.337,0.13,0,0.13,NA,NA,0.04,0.784,0.216,0.81,0.216,NA,NA,0.056,NA,NA,0.119,4.328,0.734,NA,0.036,NA,NA,0.019,0.981,186.003,0.275,0.885,0.883,7.687,NA,NA,NA,NA,NA,305250,-0.82,0.039,0.08,-0.001,0.268,0.342,NA,0,0,0.275,0,1.822,1.055,"2.74%","12660010",156,156,TRUE
"2854","CVBF","020019",20395,2014-12-31,2014-12-31,2015-02-28,19.681,0.518,12.872,15.65,15.808,15.969,15.969,5.736,18.921,0.409,0.36,0.68,0.68,0.999,0.563,0.361,0.028,0.126,0.115,0.361,0.126,0,0.126,NA,NA,0.039,0.796,0.204,0.757,0.204,NA,NA,0.02,NA,NA,0.113,4.246,0.73,NA,0.035,NA,NA,0.013,0.978,193.499,0.257,0.881,0.88,7.402,NA,NA,NA,NA,NA,NA,0.035,0.041,0.08,-0.001,0.262,0.329,NA,0,0,0.267,0.002,1.89,1.79,"2.56%","12660010",156,156,TRUE
"2855","CVBF","020019",20395,2014-12-31,2014-12-31,2015-03-31,20.086,0.518,12.872,15.94,16.101,16.265,16.265,5.854,19.311,0.409,0.36,0.68,0.68,0.999,0.563,0.361,0.028,0.126,0.115,0.361,0.126,0,0.126,NA,NA,0.039,0.796,0.204,0.757,0.204,NA,NA,0.02,NA,NA,0.113,4.246,0.73,NA,0.035,NA,NA,0.013,0.978,193.499,0.257,0.881,0.88,7.402,NA,NA,NA,NA,NA,NA,0.035,0.041,0.08,-0.001,0.262,0.329,NA,0,0,0.267,0.002,1.929,1.823,"3.01%","12660010",156,156,TRUE
"2856","CVBF","020019",20395,2014-12-31,2014-12-31,2015-04-30,19.723,0.518,12.872,15.65,15.808,15.969,15.969,5.748,18.961,0.409,0.36,0.68,0.68,0.999,0.563,0.361,0.028,0.126,0.115,0.361,0.126,0,0.126,NA,NA,0.039,0.796,0.204,0.757,0.204,NA,NA,0.02,NA,NA,0.113,4.246,0.73,NA,0.035,NA,NA,0.013,0.978,193.499,0.257,0.881,0.88,7.402,NA,NA,NA,NA,NA,NA,0.035,0.041,0.08,-0.001,0.262,0.329,NA,0,0,0.267,0.002,1.894,1.79,"3.07%","12660010",156,156,TRUE
"2857","CVBF","020019",20395,2014-12-31,2015-03-31,2015-05-31,20.945,0.53,12.658,17.263,17.447,19.07,19.07,6.031,20.061,0.467,0.316,0.657,0.657,0.976,0.493,0.361,0.026,0.108,0.114,0.361,0.108,0,0.108,NA,NA,0.038,0.832,0.168,0.723,0.168,NA,NA,0.05,NA,NA,0.102,3.964,0.767,NA,0.027,NA,NA,0.013,0.98,191.48,0.202,0.883,0.882,7.562,NA,NA,NA,NA,NA,NA,1.022,0.039,0.079,0.001,0.277,0.334,NA,0,0,0.267,0.001,1.942,6.43,"2.93%","12660010",156,156,TRUE
"2858","CVBF","020019",20395,2014-12-31,2015-03-31,2015-06-30,22.507,0.53,12.658,18.537,18.734,20.477,20.477,6.481,21.558,0.467,0.316,0.657,0.657,0.976,0.493,0.361,0.026,0.108,0.114,0.361,0.108,0,0.108,NA,NA,0.038,0.832,0.168,0.723,0.168,NA,NA,0.05,NA,NA,0.102,3.964,0.767,NA,0.027,NA,NA,0.013,0.98,191.48,0.202,0.883,0.882,7.562,NA,NA,NA,NA,NA,NA,1.022,0.039,0.079,0.001,0.277,0.334,NA,0,0,0.267,0.001,2.087,6.904,"2.73%","12660010",156,156,TRUE
"2859","CVBF","020019",20395,2014-12-31,2015-03-31,2015-07-31,22.635,0.53,12.658,18.642,18.84,20.593,20.593,6.518,21.681,0.467,0.316,0.657,0.657,0.976,0.493,0.361,0.026,0.108,0.114,0.361,0.108,0,0.108,NA,NA,0.038,0.832,0.168,0.723,0.168,NA,NA,0.05,NA,NA,0.102,3.964,0.767,NA,0.027,NA,NA,0.013,0.98,191.48,0.202,0.883,0.882,7.562,NA,NA,NA,NA,NA,NA,1.022,0.039,0.079,0.001,0.277,0.334,NA,0,0,0.267,0.001,2.099,6.943,"2.71%","12660010",156,156,TRUE
"2860","CVBF","020019",20395,2014-12-31,2015-06-30,2015-08-31,20.51,0.477,12.695,16.927,17.105,18.678,18.678,5.887,16.443,0.484,0.315,0.647,0.647,0.965,0.489,0.361,0.026,0.107,0.117,0.361,0.107,0,0.107,NA,NA,0.038,0.875,0.125,0.712,0.125,NA,NA,0.049,NA,NA,0.096,3.769,0.825,NA,0.019,NA,NA,0.013,0.987,199.083,0.143,0.882,0.881,7.51,NA,NA,NA,NA,NA,NA,1.48,0.039,0.079,0.002,0.292,0.334,NA,0,0,0.267,-0.002,1.933,7.724,"2.95%","12660010",156,156,TRUE
"2861","CVBF","020019",20395,2014-12-31,2015-06-30,2015-09-30,21.081,0.477,12.695,17.396,17.579,19.195,19.195,6.051,16.901,0.484,0.315,0.647,0.647,0.965,0.489,0.361,0.026,0.107,0.117,0.361,0.107,0,0.107,NA,NA,0.038,0.875,0.125,0.712,0.125,NA,NA,0.049,NA,NA,0.096,3.769,0.825,NA,0.019,NA,NA,0.013,0.987,199.083,0.143,0.882,0.881,7.51,NA,NA,NA,NA,NA,NA,1.48,0.039,0.079,0.002,0.292,0.334,NA,0,0,0.267,-0.002,1.987,7.938,"2.87%","12660010",156,156,TRUE
"2862","CVBF","020019",20395,2014-12-31,2015-06-30,2015-10-31,22.03,0.477,12.695,18.177,18.368,20.057,20.057,6.323,17.661,0.484,0.315,0.647,0.647,0.965,0.489,0.361,0.026,0.107,0.117,0.361,0.107,0,0.107,NA,NA,0.038,0.875,0.125,0.712,0.125,NA,NA,0.049,NA,NA,0.096,3.769,0.825,NA,0.019,NA,NA,0.013,0.987,199.083,0.143,0.882,0.881,7.51,NA,NA,NA,NA,NA,NA,1.48,0.039,0.079,0.002,0.292,0.334,NA,0,0,0.267,-0.002,2.076,8.295,"2.75%","12660010",156,156,TRUE
"2863","CVBF","020019",20395,2014-12-31,2015-09-30,2015-11-30,23.001,0.518,12.494,18.687,18.878,20.556,20.556,6.639,18.41,0.488,0.324,0.661,0.661,0.978,0.506,0.361,0.026,0.109,0.123,0.361,0.109,0,0.109,NA,NA,0.038,0.922,0.078,0.705,0.078,NA,NA,0.052,NA,NA,0.091,3.506,0.89,NA,0.011,NA,NA,0.013,0.986,204.409,0.084,0.881,0.879,7.397,NA,NA,NA,NA,NA,NA,0.927,0.039,0.08,0.001,0.305,0.33,NA,0,0,0.267,-0.001,2.137,2.788,"2.59%","12660010",156,156,TRUE
"2864","CVBF","020019",20395,2014-12-31,2015-09-30,2015-12-31,21.041,0.518,12.494,17.091,17.265,18.8,18.8,6.073,16.841,0.488,0.324,0.661,0.661,0.978,0.506,0.361,0.026,0.109,0.123,0.361,0.109,0,0.109,NA,NA,0.038,0.922,0.078,0.705,0.078,NA,NA,0.052,NA,NA,0.091,3.506,0.89,NA,0.011,NA,NA,0.013,0.986,204.409,0.084,0.881,0.879,7.397,NA,NA,NA,NA,NA,NA,0.927,0.039,0.08,0.001,0.305,0.33,NA,0,0,0.267,-0.001,1.955,2.55,"2.84%","12660010",156,156,TRUE
"2865","CVBF","020019",20395,2014-12-31,2015-09-30,2016-01-31,19.039,0.518,12.494,15.465,15.622,17.011,17.011,5.495,15.238,0.488,0.324,0.661,0.661,0.978,0.506,0.361,0.026,0.109,0.123,0.361,0.109,0,0.109,NA,NA,0.038,0.922,0.078,0.705,0.078,NA,NA,0.052,NA,NA,0.091,3.506,0.89,NA,0.011,NA,NA,0.013,0.986,204.409,0.084,0.881,0.879,7.397,NA,NA,NA,NA,NA,NA,0.927,0.039,0.08,0.001,0.305,0.33,NA,0,0,0.267,-0.001,1.769,2.307,"3.14%","12660010",156,156,TRUE
"2866","CVBF","020019",20395,2015-12-31,2015-12-31,2016-02-29,18.043,0.513,12.925,15.225,15.225,16.699,16.699,5.6,15.637,0.517,0.336,0.672,0.672,0.99,0.513,NA,0.026,0.11,0.117,0.345,0.11,0,0.11,NA,NA,0.038,0.973,0.027,0.803,0.027,NA,NA,0.021,NA,NA,0.099,3.846,0.966,NA,0.004,NA,NA,0.016,0.982,215.021,0.028,0.88,0.879,7.308,NA,NA,NA,NA,NA,NA,0.47,0.039,0.076,0.001,0.311,0.319,NA,0,0.017,0.267,-0.001,1.789,1.96,"3.09%","12660010",156,156,TRUE
"2867","CVBF","020019",20395,2015-12-31,2015-12-31,2016-03-31,20.543,0.513,12.925,17.108,17.108,18.763,18.763,6.376,17.804,0.517,0.336,0.672,0.672,0.99,0.513,NA,0.026,0.11,0.117,0.345,0.11,0,0.11,NA,NA,0.038,0.973,0.027,0.803,0.027,NA,NA,0.021,NA,NA,0.099,3.846,0.966,NA,0.004,NA,NA,0.016,0.982,215.021,0.028,0.88,0.879,7.308,NA,NA,NA,NA,NA,NA,0.47,0.039,0.076,0.001,0.311,0.319,NA,0,0.017,0.267,-0.001,2.037,2.202,"2.75%","12660010",156,156,TRUE
"2868","CVBF","020019",20395,2015-12-31,2015-12-31,2016-04-30,20.229,0.513,12.925,16.843,16.843,18.473,18.473,6.278,17.532,0.517,0.336,0.672,0.672,0.99,0.513,NA,0.026,0.11,0.117,0.345,0.11,0,0.11,NA,NA,0.038,0.973,0.027,0.803,0.027,NA,NA,0.021,NA,NA,0.099,3.846,0.966,NA,0.004,NA,NA,0.016,0.982,215.021,0.028,0.88,0.879,7.308,NA,NA,NA,NA,NA,NA,0.47,0.039,0.076,0.001,0.311,0.319,NA,0,0.017,0.267,-0.001,2.006,2.168,"2.79%","12660010",156,156,TRUE
