"","TICKER","gvkey","public_date","bm","ptb","GProf","npm","capital_ratio","totdebt_invcap","cash_lt","short_debt","debt_assets","de_ratio","sale_equity","sale_invcap"
"3759","FHN","004737",2016-07-31,0.739,1.5,0.045,0.166,0.365,0.61,0.074,0.447,0.9,10.154,0.551,0.324
"3760","FHN","004737",2016-08-31,0.72,1.551,0.045,0.167,0.339,0.623,0.072,0.497,0.901,10.192,0.552,0.337
"3761","FHN","004737",2016-09-30,0.72,1.536,0.045,0.167,0.339,0.623,0.072,0.497,0.901,10.192,0.552,0.337
"3762","FHN","004737",2016-10-31,0.72,1.562,0.045,0.167,0.339,0.623,0.072,0.497,0.901,10.192,0.552,0.337
"3763","FHN","004737",2016-11-30,0.663,1.891,0.046,0.164,0.322,0.656,0.067,0.547,0.902,10.321,0.565,0.353
"3764","FHN","004737",2016-12-31,0.663,1.983,0.046,0.164,0.322,0.656,0.067,0.547,0.902,10.321,0.565,0.353
"3765","FHN","004737",2017-01-31,0.663,1.985,0.046,0.164,0.322,0.656,0.067,0.547,0.902,10.321,0.565,0.353
"3766","FHN","004737",2017-02-28,0.495,2.014,0.044,0.166,0.302,0.532,0.081,0.477,0.905,10.728,0.569,0.366
"3767","FHN","004737",2017-03-31,0.495,1.869,0.044,0.166,0.302,0.532,0.081,0.477,0.905,10.728,0.569,0.366
"3768","FHN","004737",2017-04-30,0.495,1.855,0.044,0.166,0.302,0.532,0.081,0.477,0.905,10.728,0.569,0.366
"3769","FHN","004737",2017-05-31,0.543,1.686,0.045,0.169,0.303,0.618,0.081,0.548,0.905,10.647,0.568,0.365
"3770","FHN","004737",2017-06-30,0.543,1.734,0.045,0.169,0.303,0.618,0.081,0.548,0.905,10.647,0.568,0.365
"3771","FHN","004737",2017-07-31,0.543,1.737,0.045,0.169,0.303,0.618,0.081,0.548,0.905,10.647,0.568,0.365
"3772","FHN","004737",2017-08-31,0.597,1.654,0.044,0.191,0.298,0.651,0.081,0.578,0.905,10.673,0.569,0.368
"3773","FHN","004737",2017-09-30,0.597,1.841,0.044,0.191,0.298,0.651,0.081,0.578,0.905,10.673,0.569,0.368
"3774","FHN","004737",2017-10-31,0.597,1.805,0.044,0.191,0.298,0.651,0.081,0.578,0.905,10.673,0.569,0.368
"3775","FHN","004737",2017-11-30,0.556,1.822,0.044,0.192,0.295,0.696,0.083,0.609,0.905,10.628,0.569,0.37
"3776","FHN","004737",2017-12-31,0.556,1.879,0.044,0.192,0.295,0.696,0.083,0.609,0.905,10.628,0.569,0.37
"3777","FHN","004737",2018-01-31,0.556,2.603,0.044,0.192,0.295,0.696,0.083,0.609,0.905,10.628,0.569,0.37
"3778","FHN","004737",2018-02-28,0.641,1.486,0.033,0.111,0.22,0.846,0.072,0.753,0.889,8.598,0.349,0.258
"3779","FHN","004737",2018-03-31,0.641,1.469,0.033,0.111,0.22,0.846,0.072,0.753,0.889,8.598,0.349,0.258
"3780","FHN","004737",2018-04-30,0.641,1.429,0.033,0.111,0.22,0.846,0.072,0.753,0.889,8.598,0.349,0.258
"3781","FHN","004737",2018-05-31,0.679,1.451,0.042,0.122,0.248,0.782,0.061,0.702,0.894,9.211,0.485,0.342
"3782","FHN","004737",2018-06-30,0.679,1.396,0.042,0.122,0.248,0.782,0.061,0.702,0.894,9.211,0.485,0.342
"3783","FHN","004737",2018-07-31,0.679,1.39,0.042,0.122,0.248,0.782,0.061,0.702,0.894,9.211,0.485,0.342
"3784","FHN","004737",2018-08-31,0.717,1.44,0.042,0.107,0.234,0.758,0.061,0.708,0.891,8.829,0.47,0.34
"3785","FHN","004737",2018-09-30,0.717,1.349,0.042,0.107,0.234,0.758,0.061,0.708,0.891,8.829,0.47,0.34
"3786","FHN","004737",2018-10-31,0.717,1.257,0.042,0.107,0.234,0.758,0.061,0.708,0.891,8.829,0.47,0.34
"3787","FHN","004737",2018-11-30,0.778,1.228,0.046,0.182,0.219,0.688,0.059,0.697,0.887,8.408,0.505,0.374
"3788","FHN","004737",2018-12-31,0.778,0.98,0.046,0.182,0.219,0.688,0.059,0.697,0.887,8.408,0.505,0.374
"3789","FHN","004737",2019-01-31,0.778,1.075,0.046,0.182,0.219,0.688,0.059,0.697,0.887,8.408,0.505,0.374
"3790","FHN","004737",2019-02-28,1.048,1.132,0.047,0.24,0.147,0.415,0.074,0.666,0.883,8.028,0.505,0.408
"3791","FHN","004737",2019-03-31,1.048,1.01,0.047,0.24,0.147,0.415,0.074,0.666,0.883,8.028,0.505,0.408
"3792","FHN","004737",2019-04-30,1.048,1.083,0.047,0.24,0.147,0.415,0.074,0.666,0.883,8.028,0.505,0.408
"3793","FHN","004737",2019-05-31,1.011,0.949,0.047,0.239,0.205,0.529,0.063,0.632,0.884,8.157,0.521,0.393
"3794","FHN","004737",2019-06-30,1.011,1.057,0.047,0.239,0.205,0.529,0.063,0.632,0.884,8.157,0.521,0.393
"3795","FHN","004737",2019-07-31,1.011,1.15,0.047,0.239,0.205,0.529,0.063,0.632,0.884,8.157,0.521,0.393
"3796","FHN","004737",2019-08-31,0.972,1.091,0.047,0.246,0.207,0.498,0.06,0.605,0.883,8.027,0.522,0.394
"3797","FHN","004737",2019-09-30,0.972,1.116,0.047,0.246,0.207,0.498,0.06,0.605,0.883,8.027,0.522,0.394
"3798","FHN","004737",2019-10-31,0.972,1.096,0.047,0.246,0.207,0.498,0.06,0.605,0.883,8.027,0.522,0.394
"3799","FHN","004737",2019-11-30,0.913,1.087,0.041,0.191,0.211,0.569,0.058,0.646,0.883,8.07,0.48,0.36
"3800","FHN","004737",2019-12-31,0.913,1.119,0.041,0.191,0.211,0.569,0.058,0.646,0.883,8.07,0.48,0.36
"3801","FHN","004737",2020-01-31,0.913,1.082,0.041,0.191,0.211,0.569,0.058,0.646,0.883,8.07,0.48,0.36
"3802","FHN","004737",2020-02-29,0.908,0.887,0.042,0.194,0.098,0.811,0.046,0.886,0.883,7.998,0.477,0.407
"3803","FHN","004737",2020-03-31,0.908,0.536,0.042,0.194,0.098,0.811,0.046,0.886,0.883,7.998,0.477,0.407
"3804","FHN","004737",2020-04-30,0.908,0.604,0.042,0.194,0.098,0.811,0.046,0.886,0.883,7.998,0.477,0.407
"3805","FHN","004737",2020-05-31,1.856,0.625,0.039,0.155,0.178,0.815,0.046,0.792,0.886,8.284,0.485,0.379
"3806","FHN","004737",2020-06-30,1.856,0.666,0.039,0.155,0.178,0.815,0.046,0.792,0.886,8.284,0.485,0.379
"3807","FHN","004737",2020-07-31,1.856,1.1,0.039,0.155,0.178,0.815,0.046,0.792,0.886,8.284,0.485,0.379
"3808","FHN","004737",2020-08-31,1.502,1.131,0.036,0.131,0.198,0.814,0.059,0.768,0.889,8.486,0.475,0.363
"3809","FHN","004737",2020-09-30,1.502,1.117,0.036,0.131,0.198,0.814,0.059,0.768,0.889,8.486,0.475,0.363
"3810","FHN","004737",2020-10-31,1.502,1.236,0.036,0.131,0.198,0.814,0.059,0.768,0.889,8.486,0.475,0.363
"3811","FHN","004737",2020-11-30,1.41,0.919,0.032,0.28,0.198,0.669,0.075,0.716,0.894,8.909,0.463,0.356
"3812","FHN","004737",2020-12-31,1.41,0.959,0.032,0.28,0.198,0.669,0.075,0.716,0.894,8.909,0.463,0.356
"3813","FHN","004737",2021-01-31,1.41,1.044,0.032,0.28,0.198,0.669,0.075,0.716,0.894,8.909,0.463,0.356
"3814","FHN","004737",2021-02-28,1.065,1.193,0.025,0.296,0.206,0.412,0.132,0.514,0.901,9.475,0.357,0.275
"3815","FHN","004737",2021-03-31,1.065,1.242,0.025,0.296,0.206,0.412,0.132,0.514,0.901,9.475,0.357,0.275
"3816","FHN","004737",2021-04-30,1.065,1.339,0.025,0.296,0.206,0.412,0.132,0.514,0.901,9.475,0.357,0.275
"3817","FHN","004737",2021-05-31,0.807,1.397,0.035,0.338,0.216,0.445,0.127,0.529,0.901,9.499,0.438,0.333
"3818","FHN","004737",2021-06-30,0.807,1.266,0.035,0.338,0.216,0.445,0.127,0.529,0.901,9.499,0.438,0.333
"3819","FHN","004737",2021-07-31,0.807,1.129,0.035,0.338,0.216,0.445,0.127,0.529,0.901,9.499,0.438,0.333
"3820","FHN","004737",2021-08-31,0.813,1.162,0.037,0.384,0.191,0.4,0.148,0.537,0.903,9.624,0.427,0.335
"3821","FHN","004737",2021-09-30,0.813,1.155,0.037,0.384,0.191,0.4,0.148,0.537,0.903,9.624,0.427,0.335
"3822","FHN","004737",2021-10-31,0.813,1.187,0.037,0.384,0.191,0.4,0.148,0.537,0.903,9.624,0.427,0.335
"3823","FHN","004737",2021-11-30,0.874,1.13,0.039,0.304,0.177,0.39,0.175,0.559,0.903,9.666,0.411,0.328
"3824","FHN","004737",2021-12-31,0.874,1.144,0.039,0.304,0.177,0.39,0.175,0.559,0.903,9.666,0.411,0.328
"3825","FHN","004737",2022-01-31,0.874,1.184,0.039,0.304,0.177,0.39,0.175,0.559,0.903,9.666,0.411,0.328
"3826","FHN","004737",2022-02-28,0.881,1.633,0.038,0.307,0.194,0.392,0.207,0.518,0.905,9.83,0.397,0.311
"3827","FHN","004737",2022-03-31,0.881,1.633,0.038,0.307,0.194,0.392,0.207,0.518,0.905,9.83,0.397,0.311
"3828","FHN","004737",2022-04-30,0.881,1.558,0.038,0.307,0.194,0.392,0.207,0.518,0.905,9.83,0.397,0.311
"3829","FHN","004737",2022-05-31,0.588,1.653,0.037,0.306,0.171,0.368,0.2,0.549,0.903,9.663,0.38,0.306
"3830","FHN","004737",2022-06-30,0.588,1.583,0.037,0.306,0.171,0.368,0.2,0.549,0.903,9.663,0.38,0.306
"3831","FHN","004737",2022-07-31,0.588,1.619,0.037,0.306,0.171,0.368,0.2,0.549,0.903,9.663,0.38,0.306
"3832","FHN","004737",2022-08-31,0.618,1.676,0.035,0.268,0.169,0.36,0.189,0.543,0.902,9.584,0.373,0.301
"3833","FHN","004737",2022-09-30,0.618,1.697,0.035,0.268,0.169,0.36,0.189,0.543,0.902,9.584,0.373,0.301
"3834","FHN","004737",2022-10-31,0.618,1.816,0.035,0.268,0.169,0.36,0.189,0.543,0.902,9.584,0.373,0.301
"3835","FHN","004737",2022-11-30,0.567,1.913,0.036,0.267,0.171,0.343,0.157,0.516,0.901,9.413,0.392,0.315
"3836","FHN","004737",2022-12-31,0.567,1.886,0.036,0.267,0.171,0.343,0.157,0.516,0.901,9.413,0.392,0.315
"3837","FHN","004737",2012-12-31,0.94,1.095,0.052,-0.022,0.504,0.958,0.062,0.505,0.898,9.897,0.659,0.307
"3838","FHN","004737",2013-01-31,0.94,1.112,0.052,-0.022,0.504,0.958,0.062,0.505,0.898,9.897,0.659,0.307
"3839","FHN","004737",2015-12-31,0.659,1.554,0.044,0.07,0.414,0.68,0.082,0.436,0.9,10.196,0.545,0.297
"3840","FHN","004737",2014-03-31,0.766,1.382,0.049,0.022,0.441,0.803,0.073,0.489,0.895,9.654,0.597,0.31
"3841","FHN","004737",2013-08-31,0.8,1.234,0.047,0.109,0.475,0.958,0.062,0.536,0.9,10.145,0.611,0.3
"3842","FHN","004737",2013-09-30,0.8,1.227,0.047,0.109,0.475,0.958,0.062,0.536,0.9,10.145,0.611,0.3
"3843","FHN","004737",2012-10-31,1.031,1.037,0.055,-0.017,0.505,0.952,0.063,0.5,0.895,9.635,0.672,0.313
"3844","FHN","004737",2012-09-30,1.031,1.08,0.055,-0.017,0.505,0.952,0.063,0.5,0.895,9.635,0.672,0.313
"3845","FHN","004737",2015-11-30,0.659,1.591,0.044,0.07,0.414,0.68,0.082,0.436,0.9,10.196,0.545,0.297
"3846","FITB","004640",2010-07-31,0.908,1.034,0.027,0.089,0.43,0.591,0.046,0.273,0.88,7.339,0.559,0.319
"3847","FITB","004640",2010-04-30,1.276,1.199,0.025,0.096,0.418,0.522,0.057,0.199,0.881,7.4,0.57,0.332
"3848","FITB","004640",2010-11-30,1.069,0.929,0.035,0.045,0.439,0.521,0.06,0.158,0.879,7.265,0.521,0.293
"3849","FITB","004640",2010-12-31,1.069,1.141,0.035,0.045,0.439,0.521,0.06,0.158,0.879,7.265,0.521,0.293
"3850","FITB","004640",2010-06-30,0.908,1,0.027,0.089,0.43,0.591,0.046,0.273,0.88,7.339,0.559,0.319
"3851","FITB","004640",2011-03-31,0.902,1.21,0.042,0.107,0.404,0.483,0.038,0.164,0.873,6.898,0.503,0.299
"3852","FITB","004640",2010-03-31,1.276,1.09,0.025,0.096,0.418,0.522,0.057,0.199,0.881,7.4,0.57,0.332
"3853","FITB","004640",2010-05-31,0.908,1.056,0.027,0.089,0.43,0.591,0.046,0.273,0.88,7.339,0.559,0.319
"3854","FITB","004640",2010-10-31,1.029,0.993,0.032,-0.002,0.435,0.538,0.055,0.192,0.879,7.266,0.54,0.305
"3855","FITB","004640",2011-07-31,0.922,0.989,0.045,0.148,0.439,0.516,0.052,0.15,0.879,7.286,0.516,0.289
"3856","FITB","004640",2011-08-31,1.038,0.802,0.047,0.17,0.439,0.531,0.045,0.175,0.881,7.439,0.524,0.294
"3857","FITB","004640",2011-05-31,0.922,1.02,0.045,0.148,0.439,0.516,0.052,0.15,0.879,7.286,0.516,0.289
"3858","FITB","004640",2011-06-30,0.922,0.997,0.045,0.148,0.439,0.516,0.052,0.15,0.879,7.286,0.516,0.289
"3859","FITB","004640",2011-11-30,1.36,0.88,0.05,0.193,0.436,0.565,0.041,0.229,0.884,7.629,0.527,0.297
"3860","FITB","004640",2011-12-31,1.36,0.926,0.05,0.193,0.436,0.565,0.041,0.229,0.884,7.629,0.527,0.297
"3861","FITB","004640",2012-01-31,1.36,0.947,0.05,0.193,0.436,0.565,0.041,0.229,0.884,7.629,0.527,0.297
"3862","FITB","004640",2011-01-31,1.069,1.332,0.035,0.045,0.439,0.521,0.06,0.158,0.879,7.265,0.521,0.293
"3863","FITB","004640",2011-02-28,0.902,1.271,0.042,0.107,0.404,0.483,0.038,0.164,0.873,6.898,0.503,0.299
"3864","FITB","004640",2012-04-30,1.148,0.975,0.048,0.194,0.423,0.579,0.043,0.271,0.887,7.857,0.505,0.291
"3865","FITB","004640",2012-05-31,1.019,0.933,0.05,0.217,0.429,0.594,0.04,0.279,0.886,7.771,0.514,0.293
"3866","FITB","004640",2012-06-30,1.019,0.936,0.05,0.217,0.429,0.594,0.04,0.279,0.886,7.771,0.514,0.293
"3867","FITB","004640",2012-07-31,1.019,0.965,0.05,0.217,0.429,0.594,0.04,0.279,0.886,7.771,0.514,0.293
"3868","FITB","004640",2012-08-31,1.086,1.04,0.05,0.224,0.42,0.607,0.041,0.309,0.885,7.7,0.502,0.291
"3869","FITB","004640",2012-09-30,1.086,1.04,0.05,0.224,0.42,0.607,0.041,0.309,0.885,7.7,0.502,0.291
"3870","FITB","004640",2011-09-30,1.038,0.763,0.047,0.17,0.439,0.531,0.045,0.175,0.881,7.439,0.524,0.294
"3871","FITB","004640",2011-10-31,1.038,0.907,0.047,0.17,0.439,0.531,0.045,0.175,0.881,7.439,0.524,0.294
"3872","FITB","004640",2012-12-31,0.957,1.007,0.05,0.223,0.406,0.605,0.04,0.329,0.884,7.636,0.494,0.293
"3873","FITB","004640",2013-01-31,0.957,1.07,0.05,0.223,0.406,0.605,0.04,0.329,0.884,7.636,0.494,0.293
"3874","FITB","004640",2013-02-28,1.056,0.978,0.049,0.231,0.297,0.729,0.045,0.593,0.887,7.883,0.498,0.349
"3875","FITB","004640",2012-02-29,1.148,0.933,0.048,0.194,0.423,0.579,0.043,0.271,0.887,7.857,0.505,0.291
"3876","FITB","004640",2012-03-31,1.148,0.962,0.048,0.194,0.423,0.579,0.043,0.271,0.887,7.857,0.505,0.291
"3877","FITB","004640",2013-05-31,0.945,1.181,0.051,0.228,0.367,0.627,0.041,0.416,0.884,7.679,0.499,0.315
"3878","FITB","004640",2013-06-30,0.945,1.14,0.051,0.228,0.367,0.627,0.041,0.416,0.884,7.679,0.499,0.315
"3879","FITB","004640",2013-07-31,0.945,1.267,0.051,0.228,0.367,0.627,0.041,0.416,0.884,7.679,0.499,0.315
"3880","FITB","004640",2013-08-31,0.862,1.226,0.052,0.254,0.344,0.582,0.039,0.409,0.885,7.711,0.502,0.328
"3881","FITB","004640",2013-09-30,0.862,1.209,0.052,0.254,0.344,0.582,0.039,0.409,0.885,7.711,0.502,0.328
"3882","FITB","004640",2013-10-31,0.862,1.268,0.052,0.254,0.344,0.582,0.039,0.409,0.885,7.711,0.502,0.328
"3883","FITB","004640",2013-11-30,0.877,1.277,0.051,0.265,0.341,0.547,0.042,0.378,0.885,7.714,0.489,0.322
"3884","FITB","004640",2013-12-31,0.877,1.28,0.051,0.265,0.341,0.547,0.042,0.378,0.885,7.714,0.489,0.322
"3885","FITB","004640",2014-01-31,0.877,1.28,0.051,0.265,0.341,0.547,0.042,0.378,0.885,7.714,0.489,0.322
"3886","FITB","004640",2014-02-28,0.754,1.363,0.048,0.267,0.394,0.469,0.072,0.161,0.888,7.939,0.47,0.285
"3887","FITB","004640",2014-03-31,0.754,1.435,0.048,0.267,0.394,0.469,0.072,0.161,0.888,7.939,0.47,0.285
"3888","FITB","004640",2014-04-30,0.754,1.293,0.048,0.267,0.394,0.469,0.072,0.161,0.888,7.939,0.47,0.285
"3889","FITB","004640",2014-05-31,0.709,1.276,0.047,0.259,0.38,0.499,0.05,0.24,0.885,7.731,0.459,0.284
"3890","FITB","004640",2014-06-30,0.709,1.307,0.047,0.259,0.38,0.499,0.05,0.24,0.885,7.731,0.459,0.284
"3891","FITB","004640",2014-07-31,0.709,1.239,0.047,0.259,0.38,0.499,0.05,0.24,0.885,7.731,0.459,0.284
"3892","FITB","004640",2014-08-31,0.784,1.204,0.045,0.242,0.418,0.533,0.054,0.216,0.885,7.705,0.438,0.254
"3893","FITB","004640",2014-09-30,0.784,1.181,0.045,0.242,0.418,0.533,0.054,0.216,0.885,7.705,0.438,0.254
"3894","FITB","004640",2014-10-31,0.784,1.165,0.045,0.242,0.418,0.533,0.054,0.216,0.885,7.705,0.438,0.254
"3895","FITB","004640",2014-11-30,0.843,1.178,0.044,0.233,0.448,0.548,0.056,0.183,0.885,7.736,0.426,0.235
"3896","FITB","004640",2014-12-31,0.843,1.193,0.044,0.233,0.448,0.548,0.056,0.183,0.885,7.736,0.426,0.235
"3897","FITB","004640",2015-01-31,0.843,1.002,0.044,0.233,0.448,0.548,0.056,0.183,0.885,7.736,0.426,0.235
"3898","FITB","004640",2015-02-28,0.851,1.104,0.04,0.232,0.477,0.557,0.089,0.144,0.887,7.874,0.408,0.213
"3899","FITB","004640",2015-03-31,0.851,1.075,0.04,0.232,0.477,0.557,0.089,0.144,0.887,7.874,0.408,0.213
"3900","FITB","004640",2015-04-30,0.851,1.133,0.04,0.232,0.477,0.557,0.089,0.144,0.887,7.874,0.408,0.213
"3901","FITB","004640",2015-05-31,0.946,1.128,0.041,0.237,0.476,0.561,0.065,0.153,0.885,7.751,0.412,0.215
"3902","FITB","004640",2015-06-30,0.946,1.16,0.041,0.237,0.476,0.561,0.065,0.153,0.885,7.751,0.412,0.215
"3903","FITB","004640",2015-07-31,0.946,1.173,0.041,0.237,0.476,0.561,0.065,0.153,0.885,7.751,0.412,0.215
"3904","FITB","004640",2015-08-31,0.846,1.129,0.04,0.221,0.473,0.567,0.065,0.166,0.887,7.878,0.406,0.213
"3905","FITB","004640",2015-09-30,0.846,1.054,0.04,0.221,0.473,0.567,0.065,0.166,0.887,7.878,0.406,0.213
"3906","FITB","004640",2015-10-31,0.846,1.06,0.04,0.221,0.473,0.567,0.065,0.166,0.887,7.878,0.406,0.213
"3907","FITB","004640",2015-11-30,0.964,1.133,0.04,0.22,0.477,0.587,0.059,0.188,0.888,7.941,0.416,0.217
"3908","FITB","004640",2015-12-31,0.964,1.089,0.04,0.22,0.477,0.587,0.059,0.188,0.888,7.941,0.416,0.217
"3909","FITB","004640",2016-01-31,0.964,0.854,0.04,0.22,0.477,0.587,0.059,0.188,0.888,7.941,0.416,0.217
"3910","FITB","004640",2016-02-29,0.983,0.771,0.044,0.243,0.431,0.628,0.042,0.314,0.888,7.905,0.444,0.252
"3911","FITB","004640",2016-03-31,0.983,0.829,0.044,0.243,0.431,0.628,0.042,0.314,0.888,7.905,0.444,0.252
"3912","FITB","004640",2016-04-30,0.983,0.906,0.044,0.243,0.431,0.628,0.042,0.314,0.888,7.905,0.444,0.252
"3913","FITB","004640",2016-05-31,1.166,0.966,0.043,0.236,0.47,0.623,0.04,0.247,0.888,7.915,0.446,0.236
"3914","FITB","004640",2016-06-30,1.166,0.899,0.043,0.236,0.47,0.623,0.04,0.247,0.888,7.915,0.446,0.236
"3915","FITB","004640",2013-03-31,1.056,1.007,0.049,0.231,0.297,0.729,0.045,0.593,0.887,7.883,0.498,0.349
"3916","FITB","004640",2013-04-30,1.056,1.052,0.049,0.231,0.297,0.729,0.045,0.593,0.887,7.883,0.498,0.349
"3917","FITB","004640",2016-09-30,1.142,1.004,0.043,0.236,0.477,0.624,0.036,0.236,0.886,7.791,0.443,0.232
"3918","FITB","004640",2016-10-31,1.142,1.068,0.043,0.236,0.477,0.624,0.036,0.236,0.886,7.791,0.443,0.232
"3919","FITB","004640",2016-11-30,0.999,1.273,0.043,0.258,0.479,0.612,0.037,0.218,0.885,7.685,0.43,0.224
"3920","FITB","004640",2016-12-31,0.999,1.31,0.043,0.258,0.479,0.612,0.037,0.218,0.885,7.685,0.43,0.224
"3921","FITB","004640",2017-01-31,0.999,1.269,0.043,0.258,0.479,0.612,0.037,0.218,0.885,7.685,0.43,0.224
"3922","FITB","004640",2017-02-28,0.774,1.315,0.04,0.237,0.45,0.613,0.041,0.267,0.886,7.772,0.408,0.224
"3923","FITB","004640",2017-03-31,0.774,1.217,0.04,0.237,0.45,0.613,0.041,0.267,0.886,7.772,0.408,0.224
"3924","FITB","004640",2017-04-30,0.774,1.17,0.04,0.237,0.45,0.613,0.041,0.267,0.886,7.772,0.408,0.224
"3925","FITB","004640",2017-05-31,0.792,1.18,0.04,0.236,0.476,0.592,0.036,0.197,0.884,7.606,0.396,0.207
"3926","FITB","004640",2017-06-30,0.792,1.27,0.04,0.236,0.476,0.592,0.036,0.197,0.884,7.606,0.396,0.207
"3927","FITB","004640",2017-07-31,0.792,1.303,0.04,0.236,0.476,0.592,0.036,0.197,0.884,7.606,0.396,0.207
"3928","FITB","004640",2017-08-31,0.787,1.276,0.04,0.24,0.465,0.595,0.037,0.22,0.884,7.607,0.4,0.214
"3929","FITB","004640",2017-09-30,0.787,1.308,0.04,0.24,0.465,0.595,0.037,0.22,0.884,7.607,0.4,0.214
"3930","FITB","004640",2017-10-31,0.787,1.351,0.04,0.24,0.465,0.595,0.037,0.22,0.884,7.607,0.4,0.214
"3931","FITB","004640",2017-11-30,0.761,1.432,0.041,0.314,0.454,0.606,0.038,0.252,0.884,7.647,0.405,0.221
"3932","FITB","004640",2017-12-31,0.761,1.401,0.041,0.314,0.454,0.606,0.038,0.252,0.884,7.647,0.405,0.221
"3933","FITB","004640",2018-01-31,0.761,1.529,0.041,0.314,0.454,0.606,0.038,0.252,0.884,7.647,0.405,0.221
"3934","FITB","004640",2018-02-28,0.739,1.459,0.04,0.329,0.433,0.661,0.042,0.346,0.885,7.688,0.408,0.231
"3935","FITB","004640",2018-03-31,0.739,1.398,0.04,0.329,0.433,0.661,0.042,0.346,0.885,7.688,0.408,0.231
"3936","FITB","004640",2018-04-30,0.739,1.462,0.04,0.329,0.433,0.661,0.042,0.346,0.885,7.688,0.408,0.231
"3937","FITB","004640",2018-05-31,0.683,1.411,0.041,0.382,0.456,0.617,0.038,0.262,0.885,7.678,0.415,0.225
"3938","FITB","004640",2018-06-30,0.683,1.31,0.041,0.382,0.456,0.617,0.038,0.262,0.885,7.678,0.415,0.225
"3939","FITB","004640",2018-07-31,0.683,1.331,0.041,0.382,0.456,0.617,0.038,0.262,0.885,7.678,0.415,0.225
"3940","FITB","004640",2018-08-31,0.766,1.32,0.042,0.407,0.461,0.595,0.036,0.226,0.885,7.698,0.426,0.23
"3941","FITB","004640",2018-09-30,0.766,1.239,0.042,0.407,0.461,0.595,0.036,0.226,0.885,7.698,0.426,0.23
"3942","FITB","004640",2018-10-31,0.766,1.188,0.042,0.407,0.461,0.595,0.036,0.226,0.885,7.698,0.426,0.23
"3943","FITB","004640",2018-11-30,0.785,1.263,0.043,0.314,0.465,0.579,0.032,0.199,0.886,7.76,0.442,0.237
"3944","FITB","004640",2018-12-31,0.785,1.049,0.043,0.314,0.465,0.579,0.032,0.199,0.886,7.76,0.442,0.237
"3945","FITB","004640",2019-01-31,0.785,1.197,0.043,0.314,0.465,0.579,0.032,0.199,0.886,7.76,0.442,0.237
"3946","FITB","004640",2019-02-28,1.016,1.225,0.042,0.297,0.411,0.614,0.035,0.331,0.889,7.989,0.455,0.268
"3947","FITB","004640",2019-03-31,1.016,1.265,0.042,0.297,0.411,0.614,0.035,0.331,0.889,7.989,0.455,0.268
"3948","FITB","004640",2019-04-30,1.016,1.369,0.042,0.297,0.411,0.614,0.035,0.331,0.889,7.989,0.455,0.268
"3949","FITB","004640",2019-05-31,0.982,1.063,0.042,0.296,0.452,0.575,0.034,0.215,0.886,7.771,0.451,0.247
"3950","FITB","004640",2019-06-30,0.982,1.114,0.042,0.296,0.452,0.575,0.034,0.215,0.886,7.771,0.451,0.247
"3951","FITB","004640",2019-07-31,0.982,1.184,0.042,0.296,0.452,0.575,0.034,0.215,0.886,7.771,0.451,0.247
"3952","FITB","004640",2019-08-31,0.938,1.009,0.041,0.26,0.446,0.553,0.037,0.196,0.884,7.642,0.451,0.249
"3953","FITB","004640",2019-09-30,0.938,1.028,0.041,0.26,0.446,0.553,0.037,0.196,0.884,7.642,0.451,0.249
"3954","FITB","004640",2019-10-31,0.938,1.078,0.041,0.26,0.446,0.553,0.037,0.196,0.884,7.642,0.451,0.249
"3955","FITB","004640",2016-07-31,1.166,0.97,0.043,0.236,0.47,0.623,0.04,0.247,0.888,7.915,0.446,0.236
"3956","FITB","004640",2016-08-31,1.142,1.004,0.043,0.236,0.477,0.624,0.036,0.236,0.886,7.791,0.443,0.232
"3957","FITB","004640",2020-01-31,0.998,1.028,0.041,0.259,0.43,0.543,0.041,0.21,0.88,7.401,0.443,0.252
"3958","FITB","004640",2020-02-29,0.93,0.856,0.041,0.282,0.386,0.486,0.035,0.205,0.875,6.988,0.42,0.258
"3959","FITB","004640",2010-02-28,1.276,0.982,0.025,0.096,0.418,0.522,0.057,0.199,0.881,7.4,0.57,0.332
"3960","FITB","004640",2020-04-30,0.93,0.656,0.041,0.282,0.386,0.486,0.035,0.205,0.875,6.988,0.42,0.258
"3961","FITB","004640",2020-05-31,1.903,0.687,0.039,0.196,0.42,0.526,0.045,0.203,0.877,7.174,0.429,0.248
"3962","FITB","004640",2020-06-30,1.903,0.683,0.039,0.196,0.42,0.526,0.045,0.203,0.877,7.174,0.429,0.248
"3963","FITB","004640",2020-07-31,1.903,0.704,0.039,0.196,0.42,0.526,0.045,0.203,0.877,7.174,0.429,0.248
"3964","FITB","004640",2020-08-31,1.498,0.716,0.034,0.172,0.417,0.525,0.082,0.206,0.881,7.394,0.408,0.238
"3965","FITB","004640",2020-09-30,1.498,0.738,0.034,0.172,0.417,0.525,0.082,0.206,0.881,7.394,0.408,0.238
"3966","FITB","004640",2020-10-31,1.498,0.804,0.034,0.172,0.417,0.525,0.082,0.206,0.881,7.394,0.408,0.238
"3967","FITB","004640",2020-11-30,1.372,0.866,0.033,0.182,0.415,0.499,0.12,0.167,0.884,7.597,0.387,0.226
"3968","FITB","004640",2020-12-31,1.372,0.943,0.033,0.182,0.415,0.499,0.12,0.167,0.884,7.597,0.387,0.226
